id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
1685,RESC,2.2,询问是否认识借款人,不是无事,不是无事,3.6,否定,no
1686,benrenshoucui,2.2,询问是否认识借款人,不是说,不是说,3.6,否定,no
1687,benrenshoucui,2.2,询问是否认识借款人,那个三天呢,那个三天呢,3.6,否定,no
1688,benrenshoucui,2.2,询问是否认识借款人,不知道什么什么利息的,不知道什么利息的,3.6,否定,no
1689,benrenshoucui,2.2,询问是否认识借款人,不知道他不在那里了,不知道他不在那里了,3.6,否定,no
1690,benrenshoucui,2.2,询问是否认识借款人,请您不行,请您不行,3.6,否定,no
1691,RESC,2.2,询问是否认识借款人,都没没有,都没没有,3.6,否定,no
1692,RESC,2.2,询问是否认识借款人,这个不,这个不,3.6,否定,no
1693,GHSC,2.2,询问是否认识借款人,啊我不是说不可以啊,啊我不是说不可以啊,3.6,否定,no
1694,GHSC,2.2,询问是否认识借款人,搞错了不是,搞错了不是,3.6,否定,no
1695,GHSC,2.2,询问是否认识借款人,不是不是你家的我我的不是我清华在那样的不是不知道,不是你家的我的不是我清华在那样的不是不知道,3.6,否定,no
1696,benrenshoucui,2.2,询问是否认识借款人,我不能,我不能,3.6,否定,no
1697,benrenshoucui,2.2,询问是否认识借款人,不啦,不啦,3.6,否定,no
1698,benrenshoucui,2.2,询问是否认识借款人,没有没交费没交费,没有没交费没交费,3.6,否定,no
1699,RESC,2.2,询问是否认识借款人,啊你处理不了,啊你处理不了,3.6,否定,no
1700,GHSC,2.2,询问是否认识借款人,不是不是他,不是他,3.6,否定,no
1701,GHSC,2.2,询问是否认识借款人,不是很烦人啊,不是很烦人啊,3.6,否定,no
1702,benrenshoucui,2.2,询问是否认识借款人,没啦,没啦,3.6,否定,no
1703,benrenshoucui,2.2,询问是否认识借款人,不是号你说后有人了,不是号你说后有人了,3.6,否定,no
1704,benrenshoucui,2.2,询问是否认识借款人,没有一下,没有一下,3.6,否定,no
1705,RESC,2.2,询问是否认识借款人,明天我我不知道哎我现在还确定不了啊因为我现在的话钱实在转不过来呀,明天我不知道哎我现在还确定不了啊因为我现在的话钱实在转不过来呀,3.6,否定,no
1706,RESC,2.2,询问是否认识借款人,不是没有没有没有,不是没有,3.6,否定,no
1707,benrenshoucui,2.2,询问是否认识借款人,没有了谢谢,没有了谢谢,3.6,否定,no
1708,RESC,2.2,询问是否认识借款人,你应该不行,你应该不行,3.6,否定,no
1709,RESC,2.2,询问是否认识借款人,服刑没有办法,服刑没有办法,3.6,否定,no
1710,df,2.2,询问是否认识借款人,没有没有没有就是这样,没有就是这样,3.6,否定,no
1711,benrenshoucui,2.2,询问是否认识借款人,我没有我没有我就一个人,我没有我没有我就一个人,3.6,否定,no
1712,RESC,2.2,询问是否认识借款人,你还不了,你还不了,3.6,否定,no
1713,benrenshoucui,2.2,询问是否认识借款人,没有都是,没有都是,3.6,否定,no
1714,benrenshoucui,2.2,询问是否认识借款人,我没有搞,我没有搞,3.6,否定,no
1715,benrenshoucui,2.2,询问是否认识借款人,你要一个礼拜给我吧我一个礼拜发工资我心下个月的话家里面有些一次到那边嘛人生病了然后钱周转不过来,你要一个礼拜给我吧我一个礼拜发工资我心下个月的话家里面有些一次到那边嘛人生病了然后钱周转不过来,3.6,否定,no
1716,df,2.2,询问是否认识借款人,不是我我我我,不是我,3.6,否定,no
1717,benrenshoucui,2.2,询问是否认识借款人,恩不可以,恩不可以,3.6,否定,no
1718,benrenshoucui,2.2,询问是否认识借款人,哦哦哦不知道啊,哦哦哦不知道啊,3.6,否定,no
1719,GHSC,2.2,询问是否认识借款人,嗯不是呃说说,嗯不是呃说,3.6,否定,no
1720,benrenshoucui,2.2,询问是否认识借款人,不知道不知道上升,不知道上升,3.6,否定,no
1721,GHSC,2.2,询问是否认识借款人,恩不知道不是了,恩不知道不是了,3.6,否定,no
1722,benrenshoucui,2.2,询问是否认识借款人,不会吧,不会吧,3.6,否定,no
1723,GHSC,2.2,询问是否认识借款人,不是有什么事,不是有什么事,3.6,否定,no
1724,df,2.2,询问是否认识借款人,但不可不可以呢,但不可不可以呢,3.6,否定,no
1725,GHSC,2.2,询问是否认识借款人,现在都处理不了,现在都处理不了,3.6,否定,no
1726,benrenshoucui,2.2,询问是否认识借款人,不知道不知道不知道嗯,不知道嗯,3.6,否定,no
1727,benrenshoucui,2.2,询问是否认识借款人,哦不是一找他是吗,哦不是一找他是吗,3.6,否定,no
1728,benrenshoucui,2.2,询问是否认识借款人,没去,没去,3.6,否定,no
1729,GHSC,2.2,询问是否认识借款人,不是恩你好,不是恩你好,3.6,否定,no
1730,GHSC,2.2,询问是否认识借款人,不是你说咋了,不是你说咋了,3.6,否定,no
1731,benrenshoucui,2.2,询问是否认识借款人,不知道没有这个呀,不知道没有这个呀,3.6,否定,no
1732,benrenshoucui,2.2,询问是否认识借款人,没有进,没有进,3.6,否定,no
1733,benrenshoucui,2.2,询问是否认识借款人,想让我去不能,想让我去不能,3.6,否定,no
1734,GHSC,2.2,询问是否认识借款人,不是没,不是没,3.6,否定,no
1735,benrenshoucui,2.2,询问是否认识借款人,呃不行,呃不行,3.6,否定,no
1736,benrenshoucui,2.2,询问是否认识借款人,哦开始忘记了,哦开始忘记了,3.6,否定,no
1737,GHSC,2.2,询问是否认识借款人,没有办,没有办,3.6,否定,no
1738,benrenshoucui,2.2,询问是否认识借款人,不是没有,不是没有,3.6,否定,no
1739,benrenshoucui,2.2,询问是否认识借款人,他不知道,他不知道,3.6,否定,no
1740,benrenshoucui,2.2,询问是否认识借款人,诶不,诶不,3.6,否定,no
1741,df,2.2,询问是否认识借款人,没有忘了忘了忘了,没有忘了忘了忘了,3.6,否定,no
1742,benrenshoucui,2.2,询问是否认识借款人,不是行行吧,不是行行吧,3.6,否定,no
1743,RESC,2.2,询问是否认识借款人,发不了,发不了,3.6,否定,no
1744,benrenshoucui,2.2,询问是否认识借款人,不是错了,不是错了,3.6,否定,no
1745,benrenshoucui,2.2,询问是否认识借款人,不来,不来,3.6,否定,no
1746,df,2.2,询问是否认识借款人,不可能,不可能,3.6,否定,no
1747,benrenshoucui,2.2,询问是否认识借款人,我从来没支付款我知道麻烦,我从来没支付款我知道麻烦,3.6,否定,no
1748,GHSC,2.2,询问是否认识借款人,啊没有了,啊没有了,3.6,否定,no
1749,benrenshoucui,2.2,询问是否认识借款人,嗯没有我也忘啦昨天昨天我里边是有有点钱然后我说金那个晚上就存上了昨天也都,嗯没有我也忘啦昨天我里边是有有点钱然后我说金那个晚上就存上了昨天也都,3.6,否定,no
1750,GHSC,2.2,询问是否认识借款人,弄不了就是,弄不了就是,3.6,否定,no
1751,GHSC,2.2,询问是否认识借款人,不对呀怎么了,不对呀怎么了,3.6,否定,no
1752,benrenshoucui,2.2,询问是否认识借款人,人家不行呀,人家不行呀,3.6,否定,no
1753,RESC,2.2,询问是否认识借款人,呃今天不一定,呃今天不一定,3.6,否定,no
1754,benrenshoucui,2.2,询问是否认识借款人,却没有不知道,却没有不知道,3.6,否定,no
1755,benrenshoucui,2.2,询问是否认识借款人,不型星期一可以处理,不型星期一可以处理,3.6,否定,no
1756,benrenshoucui,2.2,询问是否认识借款人,好不是啊,好不是啊,3.6,否定,no
1757,RESC,2.2,询问是否认识借款人,我没有啊,我没有啊,3.6,否定,no
1758,benrenshoucui,2.2,询问是否认识借款人,我没有没有,我没有,3.6,否定,no
1759,GHSC,2.2,询问是否认识借款人,这不行,这不行,3.6,否定,no
1760,benrenshoucui,2.2,询问是否认识借款人,不能啊,不能啊,3.6,否定,no
1761,benrenshoucui,2.2,询问是否认识借款人,想不知道,想不知道,3.6,否定,no
1762,RESC,2.2,询问是否认识借款人,没有哦对,没有哦对,3.6,否定,no
1763,benrenshoucui,2.2,询问是否认识借款人,不能呢,不能呢,3.6,否定,no
1764,RESC,2.2,询问是否认识借款人,哦不知道怎么了,哦不知道怎么了,3.6,否定,no
1765,benrenshoucui,2.2,询问是否认识借款人,没有啊我没有接到这样的短信提醒啊也没欠款了,没有啊我没有接到这样的短信提醒啊也没欠款了,3.6,否定,no
1766,benrenshoucui,2.2,询问是否认识借款人,没有没有没有没有,没有,3.6,否定,no
1767,benrenshoucui,2.2,询问是否认识借款人,没有没有给我,没有给我,3.6,否定,no
1768,RESC,2.2,询问是否认识借款人,不能这样,不能这样,3.6,否定,no
1769,RESC,2.2,询问是否认识借款人,谢谢交错了,谢谢交错了,3.6,否定,no
1770,benrenshoucui,2.2,询问是否认识借款人,没有啊就是都没他们怎么信息来呢,没有啊就是都没他们怎么信息来呢,3.6,否定,no
1771,benrenshoucui,2.2,询问是否认识借款人,不是是的,不是是的,3.6,否定,no
1772,benrenshoucui,2.2,询问是否认识借款人,我不知道啊这其实是什么意思啊,我不知道啊这其实是什么意思啊,3.6,否定,no
1773,benrenshoucui,2.2,询问是否认识借款人,好不是,好不是,3.6,否定,no
1774,GHSC,2.2,询问是否认识借款人,不是么,不是么,3.6,否定,no
1775,benrenshoucui,2.2,询问是否认识借款人,嗯嗯今天不是,嗯今天不是,3.6,否定,no
1776,GHSC,2.2,询问是否认识借款人,啊错了不是,啊错了不是,3.6,否定,no
1777,benrenshoucui,2.2,询问是否认识借款人,我不知道今天,我不知道今天,3.6,否定,no
1778,GHSC,2.2,询问是否认识借款人,哦错了吧,哦错了吧,3.6,否定,no
1779,df,2.2,询问是否认识借款人,没有好的,没有好的,3.6,否定,no
1780,benrenshoucui,2.2,询问是否认识借款人,你确定是我吗,你确定是我吗,3.6,否定,no
1781,benrenshoucui,2.2,询问是否认识借款人,没有啊没有啊没有没有没有没有没有没有,没有啊没有啊没有,3.6,否定,no
1782,benrenshoucui,2.2,询问是否认识借款人,不忘记了,不忘记了,3.6,否定,no
1783,benrenshoucui,2.2,询问是否认识借款人,哦忘记了不知道,哦忘记了不知道,3.6,否定,no
1784,GHSC,2.2,询问是否认识借款人,不是说不要,不是说不要,3.6,否定,no
1785,benrenshoucui,2.2,询问是否认识借款人,没给我发信息呀,没给我发信息呀,3.6,否定,no
1786,benrenshoucui,2.2,询问是否认识借款人,啊最迟最迟这个明天,啊最迟这个明天,3.6,否定,no
1787,benrenshoucui,2.2,询问是否认识借款人,还是没有,还是没有,3.6,否定,no
1788,GHSC,2.2,询问是否认识借款人,我就是不知道,我就是不知道,3.6,否定,no
1789,benrenshoucui,2.2,询问是否认识借款人,应该明天扣明天周,应该明天扣明天周,3.6,否定,no
1790,benrenshoucui,2.2,询问是否认识借款人,没有没有收到怎么出去,没有收到怎么出去,3.6,否定,no
1791,df,2.2,询问是否认识借款人,呃不是呃太太的双反了你说吧没事我,呃不是呃太太的双反了你说吧没事我,3.6,否定,no
1792,benrenshoucui,2.2,询问是否认识借款人,不哎喂,不哎喂,3.6,否定,no
1793,GHSC,2.2,询问是否认识借款人,嗯嗯不不是的得了,嗯不不是的得了,3.6,否定,no
1794,benrenshoucui,2.2,询问是否认识借款人,不知道的钱是这意思么,不知道的钱是这意思么,3.6,否定,no
1795,RESC,2.2,询问是否认识借款人,就不敢保证因为我现在还在外面,就不敢保证因为我现在还在外面,3.6,否定,no
1796,benrenshoucui,2.2,询问是否认识借款人,不不,不,3.6,否定,no
1797,benrenshoucui,2.2,询问是否认识借款人,暂时还不能,暂时还不能,3.6,否定,no
1798,benrenshoucui,2.2,询问是否认识借款人,没有啊我这个存我问问,没有啊我这个存我问问,3.6,否定,no
1799,benrenshoucui,2.2,询问是否认识借款人,哎不是你,哎不是你,3.6,否定,no
1800,benrenshoucui,2.2,询问是否认识借款人,啊错,啊错,3.6,否定,no
1801,benrenshoucui,2.2,询问是否认识借款人,没有应该,没有应该,3.6,否定,no
1802,benrenshoucui,2.2,询问是否认识借款人,不是搞,不是搞,3.6,否定,no
1803,benrenshoucui,2.2,询问是否认识借款人,嗯嗯没,嗯没,3.6,否定,no
1804,benrenshoucui,2.2,询问是否认识借款人,哦我还没注意,哦我还没注意,3.6,否定,no
1805,benrenshoucui,2.2,询问是否认识借款人,哦明天后天,哦明天后天,3.6,否定,no
1806,RESC,2.2,询问是否认识借款人,没有啊我今天看什么,没有啊我今天看什么,3.6,否定,no
1807,benrenshoucui,2.2,询问是否认识借款人,不是都没地方,不是都没地方,3.6,否定,no
1808,benrenshoucui,2.2,询问是否认识借款人,明天该四年的时候吧不行我利明明天或者后天计算两千呢,明天该四年的时候吧不行我利明明天或者后天计算两千呢,3.6,否定,no
1809,df,2.2,询问是否认识借款人,哎不好,哎不好,3.6,否定,no
1810,benrenshoucui,2.2,询问是否认识借款人,我不知道你们没发短信呢,我不知道你们没发短信呢,3.6,否定,no
1811,benrenshoucui,2.2,询问是否认识借款人,没有没有我没有,没有我没有,3.6,否定,no
1812,benrenshoucui,2.2,询问是否认识借款人,啊我不知道我那个短信没那个没味发来呀哪天到日呢,啊我不知道我那个短信没那个没味发来呀哪天到日呢,3.6,否定,no
1813,benrenshoucui,2.2,询问是否认识借款人,没有没有你啊,没有你啊,3.6,否定,no
1814,benrenshoucui,2.2,询问是否认识借款人,没有什么东西你骗人啊,没有什么东西你骗人啊,3.6,否定,no
1815,benrenshoucui,2.2,询问是否认识借款人,你在查一下吧再查一下好吧,你在查一下吧再查一下好吧,3.6,否定,no
1816,GHSC,2.2,询问是否认识借款人,啊不是怎么了,啊不是怎么了,3.6,否定,no
1817,benrenshoucui,2.2,询问是否认识借款人,没有不是不是,没有不是,3.6,否定,no
1818,RESC,2.2,询问是否认识借款人,喂你好我这不是,喂你好我这不是,3.6,否定,no
1819,benrenshoucui,2.2,询问是否认识借款人,啊不知道不是,啊不知道不是,3.6,否定,no
1820,benrenshoucui,2.2,询问是否认识借款人,我不认识他,我不认识他,3.6,否定,no
1821,benrenshoucui,2.2,询问是否认识借款人,不知道我那我那他不是自动拨号吗,不知道我那我那他不是自动拨号吗,3.6,否定,no
1822,benrenshoucui,2.2,询问是否认识借款人,哦哦不知道啊那好吧那我账单那我就说,哦不知道啊那好吧那我账单那我就说,3.6,否定,no
1823,benrenshoucui,2.2,询问是否认识借款人,哦不是不是,哦不是,3.6,否定,no
1824,df,2.2,询问是否认识借款人,嗯好错了吧,嗯好错了吧,3.6,否定,no
1825,benrenshoucui,2.2,询问是否认识借款人,我说你们明天再再明天自动一下,我说你们明天再明天自动一下,3.6,否定,no
1826,benrenshoucui,2.2,询问是否认识借款人,楼也没有吧,楼也没有吧,3.6,否定,no
1827,benrenshoucui,2.2,询问是否认识借款人,这几天不行,这几天不行,3.6,否定,no
1828,benrenshoucui,2.2,询问是否认识借款人,没有我没看过,没有我没看过,3.6,否定,no
1829,benrenshoucui,2.2,询问是否认识借款人,不要不要磨呀磨呀,不要磨呀磨呀,3.6,否定,no
1830,benrenshoucui,2.2,询问是否认识借款人,哦没,哦没,3.6,否定,no
1831,benrenshoucui,2.2,询问是否认识借款人,哦不知道不知道好,哦不知道好,3.6,否定,no
1832,benrenshoucui,2.2,询问是否认识借款人,嗯不用那边搞错了,嗯不用那边搞错了,3.6,否定,no
1833,benrenshoucui,2.2,询问是否认识借款人,应该没,应该没,3.6,否定,no
1834,benrenshoucui,2.2,询问是否认识借款人,今天有事,今天有事,3.6,否定,no
1835,benrenshoucui,2.2,询问是否认识借款人,我这个我不知道啊,我这个我不知道啊,3.6,否定,no
1836,benrenshoucui,2.2,询问是否认识借款人,不知道我明天,不知道我明天,3.6,否定,no
1837,benrenshoucui,2.2,询问是否认识借款人,哎不是啊,哎不是啊,3.6,否定,no
1838,benrenshoucui,2.2,询问是否认识借款人,我不是有意思,我不是有意思,3.6,否定,no
1839,GHSC,2.2,询问是否认识借款人,不是人,不是人,3.6,否定,no
1840,benrenshoucui,2.2,询问是否认识借款人,我天天不能够,我天天不能够,3.6,否定,no
1841,benrenshoucui,2.2,询问是否认识借款人,不是也没什么,不是也没什么,3.6,否定,no
1842,benrenshoucui,2.2,询问是否认识借款人,哦不能不能全部了,哦不能全部了,3.6,否定,no
1843,benrenshoucui,2.2,询问是否认识借款人,你这你搞错了我跟你说我什么提现我一直什么那个我我我说我,你这你搞错了我跟你说我什么提现我一直什么那个我说我,3.6,否定,no
1844,benrenshoucui,2.2,询问是否认识借款人,哎呀不是喂,哎呀不是喂,3.6,否定,no
1845,benrenshoucui,2.2,询问是否认识借款人,我现在不是不是不是,我现在不是,3.6,否定,no
1846,df,2.2,询问是否认识借款人,没了谢谢啊,没了谢谢啊,3.6,否定,no
1847,RESC,2.2,询问是否认识借款人,不是啦,不是啦,3.6,否定,no
1848,benrenshoucui,2.2,询问是否认识借款人,明天到一个基金这个肯定还没到,明天到一个基金这个肯定还没到,3.6,否定,no
1849,benrenshoucui,2.2,询问是否认识借款人,啊不知道忘了,啊不知道忘了,3.6,否定,no
1850,benrenshoucui,2.2,询问是否认识借款人,没有没有看就是不知道,没有看就是不知道,3.6,否定,no
1851,benrenshoucui,2.2,询问是否认识借款人,但是我不知道不知道已经,但是我不知道已经,3.6,否定,no
1852,benrenshoucui,2.2,询问是否认识借款人,不是谢谢啊,不是谢谢啊,3.6,否定,no
1853,RESC,2.2,询问是否认识借款人,我现在还不了钱啊这个应该很困了还是了现在,我现在还不了钱啊这个应该很困了还是了现在,3.6,否定,no
1854,benrenshoucui,2.2,询问是否认识借款人,哎呀啊不是,哎呀啊不是,3.6,否定,no
1855,benrenshoucui,2.2,询问是否认识借款人,我不知道我觉得以后再给这个卡号手续去找上我跟你弄过去这这这周末,我不知道我觉得以后再给这个卡号手续去找上我跟你弄过去这周末,3.6,否定,no
1856,GHSC,2.2,询问是否认识借款人,不是你说了,不是你说了,3.6,否定,no
1857,GHSC,2.2,询问是否认识借款人,不是对,不是对,3.6,否定,no
1858,benrenshoucui,2.2,询问是否认识借款人,不是不是我跟你说这个,不是我跟你说这个,3.6,否定,no
1859,benrenshoucui,2.2,询问是否认识借款人,今天不处理包括,今天不处理包括,3.6,否定,no
1860,benrenshoucui,2.2,询问是否认识借款人,不行啊还,不行啊还,3.6,否定,no
1861,benrenshoucui,2.2,询问是否认识借款人,不能我也没注意收到信息,不能我也没注意收到信息,3.6,否定,no
1862,GHSC,2.2,询问是否认识借款人,现在不行了可以,现在不行了可以,3.6,否定,no
1863,GHSC,2.2,询问是否认识借款人,我都不知道,我都不知道,3.6,否定,no
1864,GHSC,2.2,询问是否认识借款人,不是的我这个号码他用的是不,不是的我这个号码他用的是不,3.6,否定,no
1865,RESC,2.2,询问是否认识借款人,请帮我处理不了再过来一下,请帮我处理不了再过来一下,3.6,否定,no
1866,GHSC,2.2,询问是否认识借款人,嗯你好不是,嗯你好不是,3.6,否定,no
1867,GHSC,2.2,询问是否认识借款人,不是我想问一下你,不是我想问一下你,3.6,否定,no
1868,benrenshoucui,2.2,询问是否认识借款人,哦不能,哦不能,3.6,否定,no
1869,benrenshoucui,2.2,询问是否认识借款人,无法没有,无法没有,3.6,否定,no
1870,benrenshoucui,2.2,询问是否认识借款人,哦不知道忘了忘看了,哦不知道忘了忘看了,3.6,否定,no
1871,benrenshoucui,2.2,询问是否认识借款人,又不是,又不是,3.6,否定,no
1872,benrenshoucui,2.2,询问是否认识借款人,不能,不能,3.6,否定,no
1873,benrenshoucui,2.2,询问是否认识借款人,我没见过呀,我没见过呀,3.6,否定,no
1874,benrenshoucui,2.2,询问是否认识借款人,我不知道我我想问一下是,我不知道我想问一下是,3.6,否定,no
1875,benrenshoucui,2.2,询问是否认识借款人,没有没有我不是我不是啊,没有我不是我不是啊,3.6,否定,no
1876,GHSC,2.2,询问是否认识借款人,称赞是处理不了,称赞是处理不了,3.6,否定,no
1877,benrenshoucui,2.2,询问是否认识借款人,哎我都没,哎我都没,3.6,否定,no
1878,benrenshoucui,2.2,询问是否认识借款人,坚决不行,坚决不行,3.6,否定,no
1879,benrenshoucui,2.2,询问是否认识借款人,没有喂,没有喂,3.6,否定,no
1880,benrenshoucui,2.2,询问是否认识借款人,嗯不没没办法,嗯不没办法,3.6,否定,no
1881,benrenshoucui,2.2,询问是否认识借款人,不知道哦哦哦哦,不知道哦哦哦哦,3.6,否定,no
1882,benrenshoucui,2.2,询问是否认识借款人,没有没有然后,没有然后,3.6,否定,no
1883,benrenshoucui,2.2,询问是否认识借款人,我不知道什么事啊,我不知道什么事啊,3.6,否定,no
1884,GHSC,2.2,询问是否认识借款人,不是那不是嘞,不是那不是嘞,3.6,否定,no
1885,GHSC,2.2,询问是否认识借款人,哦现在都想华呢就是还不了,哦现在都想华呢就是还不了,3.6,否定,no
1886,GHSC,2.2,询问是否认识借款人,不是你就说吧,不是你就说吧,3.6,否定,no
1887,GHSC,2.2,询问是否认识借款人,包括你那里是啊我不知道啊,包括你那里是啊我不知道啊,3.6,否定,no
1888,df,2.2,询问是否认识借款人,我不清楚哎,我不清楚哎,3.6,否定,no
1889,benrenshoucui,2.2,询问是否认识借款人,那不知道不知道,那不知道,3.6,否定,no
1890,GHSC,2.2,询问是否认识借款人,嗯不行,嗯不行,3.6,否定,no
1891,GHSC,2.2,询问是否认识借款人,呃错了嗯,呃错了嗯,3.6,否定,no
1892,benrenshoucui,2.2,询问是否认识借款人,做不是啊,做不是啊,3.6,否定,no
1893,benrenshoucui,2.2,询问是否认识借款人,嗯嗯不对不对不是不是不是,嗯不对不对不是,3.6,否定,no
1894,RESC,2.2,询问是否认识借款人,处理不到,处理不到,3.6,否定,no
1895,GHSC,2.2,询问是否认识借款人,对不是的啊谢谢啊,对不是的啊谢谢啊,3.6,否定,no
1896,GHSC,2.2,询问是否认识借款人,不不是啊我我我是那个,不不是啊我是那个,3.6,否定,no
1897,benrenshoucui,2.2,询问是否认识借款人,不知道我不知道了吗王嘞,不知道我不知道了吗王嘞,3.6,否定,no
1898,GHSC,2.2,询问是否认识借款人,啊我说不是咋啦,啊我说不是咋啦,3.6,否定,no
1899,benrenshoucui,2.2,询问是否认识借款人,哦不能动,哦不能动,3.6,否定,no
1900,GHSC,2.2,询问是否认识借款人,什么呢就是不知道,什么呢就是不知道,3.6,否定,no
1901,benrenshoucui,2.2,询问是否认识借款人,我不知道啊我我没贷过这东西帮我还,我不知道啊我没贷过这东西帮我还,3.6,否定,no
1902,benrenshoucui,2.2,询问是否认识借款人,要意思不是啊,要意思不是啊,3.6,否定,no
1903,benrenshoucui,2.2,询问是否认识借款人,嗯不是不是不是,嗯不是,3.6,否定,no
1904,benrenshoucui,2.2,询问是否认识借款人,哦今天因为基金昨天上有点困难我这边的话周转一下吗,哦今天因为基金昨天上有点困难我这边的话周转一下吗,3.6,否定,no
1905,benrenshoucui,2.2,询问是否认识借款人,哦宝我去我呀不是,哦宝我去我呀不是,3.6,否定,no
1906,benrenshoucui,2.2,询问是否认识借款人,不知道了嗯,不知道了嗯,3.6,否定,no
1907,GHSC,2.2,询问是否认识借款人,不是啊不是这个号码他没用啊,不是啊不是这个号码他没用啊,3.6,否定,no
1908,benrenshoucui,2.2,询问是否认识借款人,我不知道信息呀,我不知道信息呀,3.6,否定,no
1909,RESC,2.2,询问是否认识借款人,明天处理不了我我我我回家处理一下,明天处理不了我回家处理一下,3.6,否定,no
1910,benrenshoucui,2.2,询问是否认识借款人,没有啊南区,没有啊南区,3.6,否定,no
1911,benrenshoucui,2.2,询问是否认识借款人,我不知道啊不知道,我不知道啊不知道,3.6,否定,no
1912,benrenshoucui,2.2,询问是否认识借款人,对不是,对不是,3.6,否定,no
1913,benrenshoucui,2.2,询问是否认识借款人,哦就这两天吧,哦就这两天吧,3.6,否定,no
1914,benrenshoucui,2.2,询问是否认识借款人,没有谢谢啊,没有谢谢啊,3.6,否定,no
1915,benrenshoucui,2.2,询问是否认识借款人,呃没了,呃没了,3.6,否定,no
1916,benrenshoucui,2.2,询问是否认识借款人,不累死,不累死,3.6,否定,no
1917,benrenshoucui,2.2,询问是否认识借款人,不是会,不是会,3.6,否定,no
1918,RESC,2.2,询问是否认识借款人,哎没,哎没,3.6,否定,no
1919,df,2.2,询问是否认识借款人,没谢谢,没谢谢,3.6,否定,no
1920,GHSC,2.2,询问是否认识借款人,没了没了,没了没了,3.6,否定,no
1921,benrenshoucui,2.2,询问是否认识借款人,啊我我还不知道,啊我还不知道,3.6,否定,no
1922,GHSC,2.2,询问是否认识借款人,哦没有了喂,哦没有了喂,3.6,否定,no
1923,GHSC,2.2,询问是否认识借款人,那不是啊,那不是啊,3.6,否定,no
1924,benrenshoucui,2.2,询问是否认识借款人,我不经理啊,我不经理啊,3.6,否定,no
1925,GHSC,2.2,询问是否认识借款人,不是不啊,不是不啊,3.6,否定,no
1926,benrenshoucui,2.2,询问是否认识借款人,没有零,没有零,3.6,否定,no
1927,benrenshoucui,2.2,询问是否认识借款人,啊我也不知道,啊我也不知道,3.6,否定,no
1928,benrenshoucui,2.2,询问是否认识借款人,因为请处理不了,因为请处理不了,3.6,否定,no
1929,benrenshoucui,2.2,询问是否认识借款人,不不知道啊,不不知道啊,3.6,否定,no
1930,benrenshoucui,2.2,询问是否认识借款人,啊不知道因为我因为我要手机存接电话看看短信啊我自己什么快掉了,啊不知道因为我因为我要手机存接电话看看短信啊我自己什么快掉了,3.6,否定,no
1931,benrenshoucui,2.2,询问是否认识借款人,不知道啊嗯,不知道啊嗯,3.6,否定,no
1932,benrenshoucui,2.2,询问是否认识借款人,幺八九八六零是吧没有啊,幺八九八六零是吧没有啊,3.6,否定,no
1933,benrenshoucui,2.2,询问是否认识借款人,不对不对,不对不对,3.6,否定,no
1934,benrenshoucui,2.2,询问是否认识借款人,那我不晓得没关系信息啊,那我不晓得没关系信息啊,3.6,否定,no
1935,df,2.2,询问是否认识借款人,不是干什么喂,不是干什么喂,3.6,否定,no
1936,benrenshoucui,2.2,询问是否认识借款人,不知道啊没没事现在,不知道啊没没事现在,3.6,否定,no
1937,benrenshoucui,2.2,询问是否认识借款人,我现在确实我忘了然后我怎么没有收到信息,我现在确实我忘了然后我怎么没有收到信息,3.6,否定,no
1938,GHSC,2.2,询问是否认识借款人,我说不是,我说不是,3.6,否定,no
1939,benrenshoucui,2.2,询问是否认识借款人,人家不知道不知道我不能不我没有没有,人家不知道我不能不我没有,3.6,否定,no
1940,GHSC,2.2,询问是否认识借款人,不知道咋的啊,不知道咋的啊,3.6,否定,no
1941,benrenshoucui,2.2,询问是否认识借款人,不是跑出车,不是跑出车,3.6,否定,no
1942,GHSC,2.2,询问是否认识借款人,不对的,不对的,3.6,否定,no
1943,RESC,2.2,询问是否认识借款人,不知道哎嗯嗯,不知道哎嗯,3.6,否定,no
1944,GHSC,2.2,询问是否认识借款人,不是他地址,不是他地址,3.6,否定,no
1945,df,2.2,询问是否认识借款人,没有接到,没有接到,3.6,否定,no
1946,benrenshoucui,2.2,询问是否认识借款人,哎没有了吧,哎没有了吧,3.6,否定,no
1947,df,2.2,询问是否认识借款人,没有没有没有嗯嗯,没有嗯,3.6,否定,no
1948,benrenshoucui,2.2,询问是否认识借款人,没有没有没有啊,没有啊,3.6,否定,no
1949,benrenshoucui,2.2,询问是否认识借款人,不是他说人吧,不是他说人吧,3.6,否定,no
1950,benrenshoucui,2.2,询问是否认识借款人,哪个没有啊,哪个没有啊,3.6,否定,no
1951,benrenshoucui,2.2,询问是否认识借款人,没有哦哦,没有哦,3.6,否定,no
1952,benrenshoucui,2.2,询问是否认识借款人,哦我忘啦那这种怎么办,哦我忘啦那这种怎么办,3.6,否定,no
1953,GHSC,2.2,询问是否认识借款人,算了,算了,3.6,否定,no
1954,benrenshoucui,2.2,询问是否认识借款人,不是走呀,不是走呀,3.6,否定,no
1955,GHSC,2.2,询问是否认识借款人,哎但是处理不了,哎但是处理不了,3.6,否定,no
1956,benrenshoucui,2.2,询问是否认识借款人,啊不是哎,啊不是哎,3.6,否定,no
1957,benrenshoucui,2.2,询问是否认识借款人,帮我不知道,帮我不知道,3.6,否定,no
