id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
4989,GHSC,1.1,身份确认,也是说,也是说,-99,无效语义,invalid
4990,GHSC,1.1,身份确认,喂查的,喂查的,-99,无效语义,invalid
4991,benrenshoucui,1.1,身份确认,日限额,日限额,-99,无效语义,invalid
4992,benrenshoucui,1.1,身份确认,啊你好查的,啊你好查的,-99,无效语义,invalid
4993,benrenshoucui,1.1,身份确认,再见了,再见了,-99,无效语义,invalid
4994,GHSC,1.1,身份确认,安心包还可以开了,安心包还可以开了,-99,无效语义,invalid
4995,GHSC,1.1,身份确认,没没穿什么款啊,没穿什么款啊,-99,无效语义,invalid
4996,benrenshoucui,1.1,身份确认,喂你好我好,喂你好我好,-99,无效语义,invalid
4997,df,1.1,身份确认,喂哎哎哎哎我想那厨多少,喂哎我想那厨多少,-99,无效语义,invalid
4998,benrenshoucui,1.1,身份确认,旁那个我觉得什么,旁那个我觉得什么,-99,无效语义,invalid
4999,GHSC,1.1,身份确认,北京玩,北京玩,-99,无效语义,invalid
5000,GHSC,1.1,身份确认,是啊你那边我不是,是啊你那边我不是,-99,无效语义,invalid
5001,GHSC,1.1,身份确认,那你们俩自己打电话,那你们俩自己打电话,-99,无效语义,invalid
5002,GHSC,1.1,身份确认,是你买了一个帖子,是你买了一个帖子,-99,无效语义,invalid
5003,GHSC,1.1,身份确认,嗯请问怎样,嗯请问怎样,-99,无效语义,invalid
5004,benrenshoucui,1.1,身份确认,你就来电话时间打电话给你,你就来电话时间打电话给你,-99,无效语义,invalid
5005,benrenshoucui,1.1,身份确认,我的布丁,我的布丁,-99,无效语义,invalid
5006,benrenshoucui,1.1,身份确认,喂只要,喂只要,-99,无效语义,invalid
5007,GHSC,1.1,身份确认,是不是不是,是不是不是,-99,无效语义,invalid
5008,df,1.1,身份确认,要真是好,要真是好,-99,无效语义,invalid
5009,GHSC,1.1,身份确认,嗯有点,嗯有点,-99,无效语义,invalid
5010,GHSC,1.1,身份确认,开呀,开呀,-99,无效语义,invalid
5011,benrenshoucui,1.1,身份确认,那王先生,那王先生,-99,无效语义,invalid
5012,GHSC,1.1,身份确认,我这边想说了,我这边想说了,-99,无效语义,invalid
5013,GHSC,1.1,身份确认,什么时候说呀,什么时候说呀,-99,无效语义,invalid
5014,GHSC,1.1,身份确认,那是我怎么没,那是我怎么没,-99,无效语义,invalid
5015,GHSC,1.1,身份确认,那是这样,那是这样,-99,无效语义,invalid
5016,df,1.1,身份确认,还没电,还没电,-99,无效语义,invalid
5017,GHSC,1.1,身份确认,那我让你给这个事过几个什么东西关键什么,那我让你给这个事过几个什么东西关键什么,-99,无效语义,invalid
5018,GHSC,1.1,身份确认,哎呀这个孩子多焦先生,哎呀这个孩子多焦先生,-99,无效语义,invalid
5019,benrenshoucui,1.1,身份确认,打电话啥意思不听到,打电话啥意思不听到,-99,无效语义,invalid
5020,benrenshoucui,1.1,身份确认,哦哎我我跟你说,哦哎我跟你说,-99,无效语义,invalid
5021,GHSC,1.1,身份确认,八月的,八月的,-99,无效语义,invalid
5022,GHSC,1.1,身份确认,请问先生不太伴有带着一些优先床,请问先生不太伴有带着一些优先床,-99,无效语义,invalid
5023,df,1.1,身份确认,对而且,对而且,-99,无效语义,invalid
5024,GHSC,1.1,身份确认,妈妈的不行啊我前天什么,妈妈的不行啊我前天什么,-99,无效语义,invalid
5025,GHSC,1.1,身份确认,是什么什么呢,是什么呢,-99,无效语义,invalid
5026,GHSC,1.1,身份确认,这边我不衣服吧,这边我不衣服吧,-99,无效语义,invalid
5027,df,1.1,身份确认,你看下好吗,你看下好吗,-99,无效语义,invalid
5028,GHSC,1.1,身份确认,知道了四百二,知道了四百二,-99,无效语义,invalid
5029,benrenshoucui,1.1,身份确认,零五室,零五室,-99,无效语义,invalid
5030,RESC,1.1,身份确认,哪个签字呢,哪个签字呢,-99,无效语义,invalid
5031,GHSC,1.1,身份确认,你自己照片电话,你自己照片电话,-99,无效语义,invalid
5032,RESC,1.1,身份确认,那号码好多哎对对,那号码好多哎对,-99,无效语义,invalid
5033,benrenshoucui,1.1,身份确认,哦马上马上转发,哦马上转发,-99,无效语义,invalid
5034,GHSC,1.1,身份确认,五十的你高多了,五十的你高多了,-99,无效语义,invalid
5035,df,1.1,身份确认,哎是谁本人那是中国银行公司我,哎是谁本人那是中国银行公司我,-99,无效语义,invalid
5036,benrenshoucui,1.1,身份确认,我投可以吗,我投可以吗,-99,无效语义,invalid
5037,benrenshoucui,1.1,身份确认,没用,没用,-99,无效语义,invalid
5038,GHSC,1.1,身份确认,我想你内向,我想你内向,-99,无效语义,invalid
5039,GHSC,1.1,身份确认,我要往什么东西啊,我要往什么东西啊,-99,无效语义,invalid
5040,GHSC,1.1,身份确认,显示单元也不归这个分钟嗯,显示单元也不归这个分钟嗯,-99,无效语义,invalid
5041,GHSC,1.1,身份确认,你想干什么呢,你想干什么呢,-99,无效语义,invalid
5042,df,1.1,身份确认,你好就是电脑,你好就是电脑,-99,无效语义,invalid
5043,RESC,1.1,身份确认,那拜拜,那拜拜,-99,无效语义,invalid
5044,GHSC,1.1,身份确认,有人为谢谢,有人为谢谢,-99,无效语义,invalid
5045,benrenshoucui,1.1,身份确认,过了,过了,-99,无效语义,invalid
5046,benrenshoucui,1.1,身份确认,嗯嗯嗯不是啊你听我想女士吗,嗯不是啊你听我想女士吗,-99,无效语义,invalid
5047,benrenshoucui,1.1,身份确认,前一段书院不见了你那种,前一段书院不见了你那种,-99,无效语义,invalid
5048,benrenshoucui,1.1,身份确认,嗯周,嗯周,-99,无效语义,invalid
5049,GHSC,1.1,身份确认,有没有什么啥给我订吗在,有没有什么啥给我订吗在,-99,无效语义,invalid
5050,GHSC,1.1,身份确认,嗯你好嗯,嗯你好嗯,-99,无效语义,invalid
5051,GHSC,1.1,身份确认,你有什么问题呢,你有什么问题呢,-99,无效语义,invalid
5052,GHSC,1.1,身份确认,诶一个村要加我的啊,诶一个村要加我的啊,-99,无效语义,invalid
5053,GHSC,1.1,身份确认,操你妈了个逼不收,操你妈了个逼不收,-99,无效语义,invalid
5054,GHSC,1.1,身份确认,很抱歉转了我要帮我请转黎呢,很抱歉转了我要帮我请转黎呢,-99,无效语义,invalid
5055,GHSC,1.1,身份确认,啥子啊,啥子啊,-99,无效语义,invalid
5056,benrenshoucui,1.1,身份确认,哦啊我,哦啊我,-99,无效语义,invalid
5057,RESC,1.1,身份确认,啊不用不用,啊不用,-99,无效语义,invalid
5058,GHSC,1.1,身份确认,就因为,就因为,-99,无效语义,invalid
5059,GHSC,1.1,身份确认,多说了吧,多说了吧,-99,无效语义,invalid
5060,benrenshoucui,1.1,身份确认,包升位,包升位,-99,无效语义,invalid
5061,GHSC,1.1,身份确认,多付代,多付代,-99,无效语义,invalid
5062,RESC,1.1,身份确认,你上面去也不买过,你上面去也不买过,-99,无效语义,invalid
5063,df,1.1,身份确认,是啊是不是,是啊是不是,-99,无效语义,invalid
5064,benrenshoucui,1.1,身份确认,如果吧,如果吧,-99,无效语义,invalid
5065,GHSC,1.1,身份确认,你那信号不好,你那信号不好,-99,无效语义,invalid
5066,GHSC,1.1,身份确认,这边听不到,这边听不到,-99,无效语义,invalid
5067,benrenshoucui,1.1,身份确认,一,一,-99,无效语义,invalid
5068,df,1.1,身份确认,网没反应呢,网没反应呢,-99,无效语义,invalid
5069,GHSC,1.1,身份确认,他喽,他喽,-99,无效语义,invalid
5070,GHSC,1.1,身份确认,喂这是什么东西啊,喂这是什么东西啊,-99,无效语义,invalid
5071,benrenshoucui,1.1,身份确认,不问一下,不问一下,-99,无效语义,invalid
5072,GHSC,1.1,身份确认,嗯哼哇,嗯哼哇,-99,无效语义,invalid
5073,benrenshoucui,1.1,身份确认,稍等啊这个我知道我下午呢,稍等啊这个我知道我下午呢,-99,无效语义,invalid
5074,df,1.1,身份确认,喂你好杨,喂你好杨,-99,无效语义,invalid
5075,GHSC,1.1,身份确认,哎在,哎在,-99,无效语义,invalid
5076,GHSC,1.1,身份确认,你所爱,你所爱,-99,无效语义,invalid
5077,benrenshoucui,1.1,身份确认,是你听到吗,是你听到吗,-99,无效语义,invalid
5078,benrenshoucui,1.1,身份确认,我一查,我一查,-99,无效语义,invalid
5079,benrenshoucui,1.1,身份确认,所谓你说嘛,所谓你说嘛,-99,无效语义,invalid
5080,GHSC,1.1,身份确认,怎么事儿,怎么事儿,-99,无效语义,invalid
5081,GHSC,1.1,身份确认,眉毛啊谢谢你吼我,眉毛啊谢谢你吼我,-99,无效语义,invalid
5082,GHSC,1.1,身份确认,喂满意度的时候他说我说,喂满意度的时候他说我说,-99,无效语义,invalid
5083,benrenshoucui,1.1,身份确认,什么可以帮您,什么可以帮您,-99,无效语义,invalid
5084,benrenshoucui,1.1,身份确认,然后啊,然后啊,-99,无效语义,invalid
5085,GHSC,1.1,身份确认,那么多我唱一三区,那么多我唱一三区,-99,无效语义,invalid
5086,GHSC,1.1,身份确认,喂过,喂过,-99,无效语义,invalid
5087,GHSC,1.1,身份确认,之前,之前,-99,无效语义,invalid
5088,GHSC,1.1,身份确认,二十嗯,二十嗯,-99,无效语义,invalid
5089,GHSC,1.1,身份确认,这边如果没那么这个现在,这边如果没那么这个现在,-99,无效语义,invalid
5090,GHSC,1.1,身份确认,怎么你你们你们电话的钱又又打多少个一次那个早上就打了,怎么你你们电话的钱又打多少个一次那个早上就打了,-99,无效语义,invalid
5091,df,1.1,身份确认,钱什么会,钱什么会,-99,无效语义,invalid
5092,benrenshoucui,1.1,身份确认,共产党,共产党,-99,无效语义,invalid
5093,GHSC,1.1,身份确认,放不了是的,放不了是的,-99,无效语义,invalid
5094,GHSC,1.1,身份确认,还啊,还啊,-99,无效语义,invalid
5095,GHSC,1.1,身份确认,我想我想,我想我想,-99,无效语义,invalid
5096,df,1.1,身份确认,过两天啊,过两天啊,-99,无效语义,invalid
5097,benrenshoucui,1.1,身份确认,啊我我那没有人联系的好吧,啊我那没有人联系的好吧,-99,无效语义,invalid
5098,GHSC,1.1,身份确认,他们是的,他们是的,-99,无效语义,invalid
5099,df,1.1,身份确认,我也表啊咋办呀,我也表啊咋办呀,-99,无效语义,invalid
5100,RESC,1.1,身份确认,可以吗,可以吗,-99,无效语义,invalid
5101,GHSC,1.1,身份确认,灵堂,灵堂,-99,无效语义,invalid
5102,GHSC,1.1,身份确认,一日,一日,-99,无效语义,invalid
5103,benrenshoucui,1.1,身份确认,啊比如说可能查能不能提交,啊比如说可能查能不能提交,-99,无效语义,invalid
5104,GHSC,1.1,身份确认,完了你看查一下你好里夏提,完了你看查一下你好里夏提,-99,无效语义,invalid
5105,benrenshoucui,1.1,身份确认,就是大概,就是大概,-99,无效语义,invalid
5106,GHSC,1.1,身份确认,你们是我因为,你们是我因为,-99,无效语义,invalid
5107,benrenshoucui,1.1,身份确认,别走,别走,-99,无效语义,invalid
5108,df,1.1,身份确认,帮我打过来啊,帮我打过来啊,-99,无效语义,invalid
5109,benrenshoucui,1.1,身份确认,当天的是喂吃,当天的是喂吃,-99,无效语义,invalid
5110,GHSC,1.1,身份确认,你是王先生怎么啦,你是王先生怎么啦,-99,无效语义,invalid
5111,GHSC,1.1,身份确认,为什么事啊,为什么事啊,-99,无效语义,invalid
5112,GHSC,1.1,身份确认,联系人被工商银行元先生现在都有,联系人被工商银行元先生现在都有,-99,无效语义,invalid
5113,df,1.1,身份确认,您好女士如风汽车财务公司还款提醒专员请问是郭先生本人吗,您好女士如风汽车财务公司还款提醒专员请问是郭先生本人吗,-99,无效语义,invalid
5114,benrenshoucui,1.1,身份确认,对么爱车你把春天他的先生完了还不计算你看,对么爱车你把春天他的先生完了还不计算你看,2.1,无效语义,invalid
5115,benrenshoucui,1.1,身份确认,不会吧你王法因为,不会吧你王法因为,-99,无效语义,invalid
5116,GHSC,1.1,身份确认,你说能下来,你说能下来,-99,无效语义,invalid
5117,GHSC,1.1,身份确认,啊好了都已经还完了这个卡都正常使用了那还打呢好嘞,啊好了都已经还完了这个卡都正常使用了那还打呢好嘞,-99,无效语义,invalid
5118,GHSC,1.1,身份确认,安全零五是吧,安全零五是吧,-99,无效语义,invalid
5119,GHSC,1.1,身份确认,你们怎么回事啊我,你们怎么回事啊我,-99,无效语义,invalid
5120,benrenshoucui,1.1,身份确认,是么,是么,-99,无效语义,invalid
5121,GHSC,1.1,身份确认,我姓黄吗,我姓黄吗,-99,无效语义,invalid
5122,benrenshoucui,1.1,身份确认,取消了他呀,取消了他呀,-99,无效语义,invalid
5123,GHSC,1.1,身份确认,啊九八二,啊九八二,-99,无效语义,invalid
5124,GHSC,1.1,身份确认,还在吗,还在吗,-99,无效语义,invalid
5125,GHSC,1.1,身份确认,我上你那我想大爷,我上你那我想大爷,-99,无效语义,invalid
5126,benrenshoucui,1.1,身份确认,还会用卡,还会用卡,-99,无效语义,invalid
5127,benrenshoucui,1.1,身份确认,我给你发液,我给你发液,-99,无效语义,invalid
5128,benrenshoucui,1.1,身份确认,波对,波对,-99,无效语义,invalid
5129,GHSC,1.1,身份确认,我打你工商银行我打电话呀,我打你工商银行我打电话呀,-99,无效语义,invalid
5130,benrenshoucui,1.1,身份确认,啊那转化吗,啊那转化吗,-99,无效语义,invalid
5131,GHSC,1.1,身份确认,刚刚说,刚刚说,-99,无效语义,invalid
5132,df,1.1,身份确认,啊你说什么我没听清楚怎么啦,啊你说什么我没听清楚怎么啦,-99,无效语义,invalid
5133,GHSC,1.1,身份确认,喂你好想吃,喂你好想吃,-99,无效语义,invalid
5134,benrenshoucui,1.1,身份确认,地址,地址,-99,无效语义,invalid
5135,GHSC,1.1,身份确认,工商银行信用卡了,工商银行信用卡了,-99,无效语义,invalid
5136,GHSC,1.1,身份确认,这怎么能啊,这怎么能啊,-99,无效语义,invalid
5137,GHSC,1.1,身份确认,信用卡都摆放,信用卡都摆放,-99,无效语义,invalid
5138,GHSC,1.1,身份确认,一百块钱的一个月,一百块钱的一个月,-99,无效语义,invalid
5139,benrenshoucui,1.1,身份确认,哎女士,哎女士,-99,无效语义,invalid
5140,benrenshoucui,1.1,身份确认,给我打个电话这种话,给我打个电话这种话,-99,无效语义,invalid
5141,benrenshoucui,1.1,身份确认,呃那为啥,呃那为啥,-99,无效语义,invalid
5142,benrenshoucui,1.1,身份确认,那个不知道听不见需要回访啊,那个不知道听不见需要回访啊,-99,无效语义,invalid
5143,GHSC,1.1,身份确认,新的是吗我不,新的是吗我不,-99,无效语义,invalid
5144,benrenshoucui,1.1,身份确认,丰富,丰富,-99,无效语义,invalid
5145,benrenshoucui,1.1,身份确认,公式,公式,-99,无效语义,invalid
5146,GHSC,1.1,身份确认,嗯下午打电话行我接电话先,嗯下午打电话行我接电话先,-99,无效语义,invalid
5147,benrenshoucui,1.1,身份确认,电脑里,电脑里,-99,无效语义,invalid
5148,RESC,1.1,身份确认,你们刚才,你们刚才,-99,无效语义,invalid
5149,RESC,1.1,身份确认,我想不是你可能打我姓杜的,我想不是你可能打我姓杜的,-99,无效语义,invalid
5150,benrenshoucui,1.1,身份确认,啊今天去,啊今天去,-99,无效语义,invalid
5151,benrenshoucui,1.1,身份确认,今天要等两个小时才能申请,今天要等两个小时才能申请,-99,无效语义,invalid
5152,benrenshoucui,1.1,身份确认,怎么是怎么算,怎么是怎么算,-99,无效语义,invalid
5153,GHSC,1.1,身份确认,麻烦你公司的,麻烦你公司的,-99,无效语义,invalid
5154,GHSC,1.1,身份确认,你给我查吗,你给我查吗,-99,无效语义,invalid
5155,benrenshoucui,1.1,身份确认,哎哎呀人家过来把这停的了,哎哎呀人家过来把这停的了,-99,无效语义,invalid
5156,GHSC,1.1,身份确认,三九熟的嘛我上面,三九熟的嘛我上面,-99,无效语义,invalid
5157,GHSC,1.1,身份确认,你说当,你说当,-99,无效语义,invalid
5158,GHSC,1.1,身份确认,一点上门那为,一点上门那为,-99,无效语义,invalid
5159,RESC,1.1,身份确认,幺五六幺,幺五六幺,-99,无效语义,invalid
5160,GHSC,1.1,身份确认,能不能说,能不能说,-99,无效语义,invalid
5161,benrenshoucui,1.1,身份确认,不然不然不然,不然,-99,无效语义,invalid
5162,benrenshoucui,1.1,身份确认,诶那意思,诶那意思,-99,无效语义,invalid
5163,GHSC,1.1,身份确认,我是这个人你你是吗,我是这个人你是吗,-99,无效语义,invalid
5164,GHSC,1.1,身份确认,哎就说给我应该哎喂,哎就说给我应该哎喂,-99,无效语义,invalid
5165,GHSC,1.1,身份确认,不忙啊,不忙啊,-99,无效语义,invalid
5166,GHSC,1.1,身份确认,我没有欠款,我没有欠款,-99,无效语义,invalid
5167,GHSC,1.1,身份确认,零二三员工啊,零二三员工啊,-99,无效语义,invalid
5168,GHSC,1.1,身份确认,关于,关于,-99,无效语义,invalid
5169,GHSC,1.1,身份确认,二十七十八对是的,二十七十八对是的,-99,无效语义,invalid
5170,GHSC,1.1,身份确认,是那什么,是那什么,-99,无效语义,invalid
5171,GHSC,1.1,身份确认,嗯女士,嗯女士,-99,无效语义,invalid
5172,GHSC,1.1,身份确认,七二限行信息我,七二限行信息我,-99,无效语义,invalid
5173,benrenshoucui,1.1,身份确认,你是这样的还这个月,你是这样的还这个月,-99,无效语义,invalid
5174,benrenshoucui,1.1,身份确认,能弄进去啊,能弄进去啊,-99,无效语义,invalid
5175,GHSC,1.1,身份确认,我这个人你这是我楼吗,我这个人你这是我楼吗,-99,无效语义,invalid
5176,benrenshoucui,1.1,身份确认,是什么没听清楚,是什么没听清楚,-99,无效语义,invalid
5177,benrenshoucui,1.1,身份确认,哦我已经回来呀我主要就失望呢,哦我已经回来呀我主要就失望呢,-99,无效语义,invalid
5178,GHSC,1.1,身份确认,找你们啊,找你们啊,-99,无效语义,invalid
5179,GHSC,1.1,身份确认,对对碰过,对对碰过,-99,无效语义,invalid
5180,benrenshoucui,1.1,身份确认,而言请按二键结束请挂机,而言请按二键结束请挂机,-99,无效语义,invalid
5181,df,1.1,身份确认,我老了,我老了,-99,无效语义,invalid
5182,GHSC,1.1,身份确认,对这样干嘛啊,对这样干嘛啊,-99,无效语义,invalid
5183,GHSC,1.1,身份确认,你好吗好像,你好吗好像,-99,无效语义,invalid
5184,GHSC,1.1,身份确认,你们那边怎么信号这么差的,你们那边怎么信号这么差的,-99,无效语义,invalid
5185,GHSC,1.1,身份确认,打什么呢,打什么呢,-99,无效语义,invalid
5186,GHSC,1.1,身份确认,对呀小时,对呀小时,-99,无效语义,invalid
5187,benrenshoucui,1.1,身份确认,对对整个今天晚上还进去啊等网上啊,对整个今天晚上还进去啊等网上啊,-99,无效语义,invalid
5188,benrenshoucui,1.1,身份确认,啊可以去别的地都不知道你给他们,啊可以去别的地都不知道你给他们,-99,无效语义,invalid
5189,RESC,1.1,身份确认,帮我查一下吧,帮我查一下吧,-99,无效语义,invalid
5190,GHSC,1.1,身份确认,啊对怎么事啊我这电表被退回来了啊,啊对怎么事啊我这电表被退回来了啊,-99,无效语义,invalid
5191,df,1.1,身份确认,那个它电话了那,那个它电话了那,-99,无效语义,invalid
5192,df,1.1,身份确认,如一艺术的一百之后再意思,如一艺术的一百之后再意思,-99,无效语义,invalid
5193,benrenshoucui,1.1,身份确认,啊我的欠款,啊我的欠款,-99,无效语义,invalid
5194,GHSC,1.1,身份确认,你不要这样子,你不要这样子,-99,无效语义,invalid
5195,GHSC,1.1,身份确认,路线的,路线的,-99,无效语义,invalid
5196,GHSC,1.1,身份确认,不我已经知道了,不我已经知道了,-99,无效语义,invalid
5197,benrenshoucui,1.1,身份确认,你好村,你好村,-99,无效语义,invalid
5198,df,1.1,身份确认,嗯你把这条的电话了,嗯你把这条的电话了,-99,无效语义,invalid
5199,GHSC,1.1,身份确认,十七时会,十七时会,-99,无效语义,invalid
5200,GHSC,1.1,身份确认,那你上次嘛你说嘛,那你上次嘛你说嘛,-99,无效语义,invalid
5201,GHSC,1.1,身份确认,不是吵死,不是吵死,-99,无效语义,invalid
5202,benrenshoucui,1.1,身份确认,这样比较忙他华夏呢,这样比较忙他华夏呢,-99,无效语义,invalid
5203,GHSC,1.1,身份确认,好哦身份证,好哦身份证,-99,无效语义,invalid
5204,GHSC,1.1,身份确认,嗯嗯声音,嗯声音,-99,无效语义,invalid
5205,df,1.1,身份确认,嗯没啥你好,嗯没啥你好,-99,无效语义,invalid
5206,df,1.1,身份确认,啊对一会就还了现在要去看,啊对一会就还了现在要去看,-99,无效语义,invalid
5207,GHSC,1.1,身份确认,喂了,喂了,-99,无效语义,invalid
5208,GHSC,1.1,身份确认,你好这里是联通秘书您拨打的用户暂时无法接听你的电话短信通知请挂机语音留言请按一如需人工帮助请按零,你好这里是联通秘书您拨打的用户暂时无法接听你的电话短信通知请挂机语音留言请按一如需人工帮助请按零,-99,无效语义,invalid
5209,benrenshoucui,1.1,身份确认,是你奶奶一份,是你奶奶一份,-99,无效语义,invalid
5210,GHSC,1.1,身份确认,我也不说话,我也不说话,-99,无效语义,invalid
5211,GHSC,1.1,身份确认,我问你一下你你怎么样,我问你一下你怎么样,-99,无效语义,invalid
5212,benrenshoucui,1.1,身份确认,看一下啊,看一下啊,-99,无效语义,invalid
5213,RESC,1.1,身份确认,没有你你你二十块钱,没有你二十块钱,-99,无效语义,invalid
5214,GHSC,1.1,身份确认,你妈不好,你妈不好,-99,无效语义,invalid
5215,GHSC,1.1,身份确认,要交,要交,-99,无效语义,invalid
5216,benrenshoucui,1.1,身份确认,啊你找谁呀,啊你找谁呀,-99,无效语义,invalid
5217,benrenshoucui,1.1,身份确认,我要,我要,-99,无效语义,invalid
5218,GHSC,1.1,身份确认,你知道你病啊,你知道你病啊,-99,无效语义,invalid
5219,GHSC,1.1,身份确认,嗯工商银行我也不敢全球发卡吗,嗯工商银行我也不敢全球发卡吗,-99,无效语义,invalid
5220,benrenshoucui,1.1,身份确认,我不懂,我不懂,-99,无效语义,invalid
5221,GHSC,1.1,身份确认,什么工商银行你电话号码怎么显示的,什么工商银行你电话号码怎么显示的,-99,无效语义,invalid
5222,benrenshoucui,1.1,身份确认,嗯搞个人呢,嗯搞个人呢,-99,无效语义,invalid
5223,GHSC,1.1,身份确认,啊是集市村名了,啊是集市村名了,-99,无效语义,invalid
5224,GHSC,1.1,身份确认,啊这里,啊这里,-99,无效语义,invalid
5225,benrenshoucui,1.1,身份确认,啊我也都比,啊我也都比,-99,无效语义,invalid
5226,GHSC,1.1,身份确认,啊你可以,啊你可以,-99,无效语义,invalid
5227,GHSC,1.1,身份确认,你像个电话给,你像个电话给,-99,无效语义,invalid
5228,GHSC,1.1,身份确认,反正啥货允试试,反正啥货允试试,-99,无效语义,invalid
5229,GHSC,1.1,身份确认,嗯啊那我那个号那个那个呀我,嗯啊那我那个号那个呀我,-99,无效语义,invalid
5230,benrenshoucui,1.1,身份确认,六月喂,六月喂,-99,无效语义,invalid
5231,benrenshoucui,1.1,身份确认,嗯你好你,嗯你好你,-99,无效语义,invalid
5232,benrenshoucui,1.1,身份确认,你是给,你是给,-99,无效语义,invalid
5233,GHSC,1.1,身份确认,这个时候都有,这个时候都有,-99,无效语义,invalid
5234,GHSC,1.1,身份确认,什么事情的时候,什么事情的时候,-99,无效语义,invalid
5235,GHSC,1.1,身份确认,二楼,二楼,-99,无效语义,invalid
5236,benrenshoucui,1.1,身份确认,我找张他这个啊你帮我呢,我找张他这个啊你帮我呢,-99,无效语义,invalid
5237,GHSC,1.1,身份确认,九九幺八四日是有还是放到,九九幺八四日是有还是放到,-99,无效语义,invalid
5238,benrenshoucui,1.1,身份确认,怎么算,怎么算,-99,无效语义,invalid
5239,RESC,1.1,身份确认,喂你好就是三三,喂你好就是三,-99,无效语义,invalid
5240,GHSC,1.1,身份确认,哪个附近呢,哪个附近呢,-99,无效语义,invalid
5241,benrenshoucui,1.1,身份确认,我觉得都,我觉得都,-99,无效语义,invalid
5242,df,1.1,身份确认,我这人家,我这人家,-99,无效语义,invalid
5243,GHSC,1.1,身份确认,不客气那麻烦,不客气那麻烦,-99,无效语义,invalid
5244,GHSC,1.1,身份确认,星期,星期,-99,无效语义,invalid
5245,benrenshoucui,1.1,身份确认,呃问题应该生效三十啊,呃问题应该生效三十啊,-99,无效语义,invalid
5246,GHSC,1.1,身份确认,说啥呀,说啥呀,-99,无效语义,invalid
5247,benrenshoucui,1.1,身份确认,啊我想老公,啊我想老公,-99,无效语义,invalid
5248,df,1.1,身份确认,对对对对对对对对信息也不能重复,对信息也不能重复,-99,无效语义,invalid
5249,GHSC,1.1,身份确认,你那个我都不听到啊,你那个我都不听到啊,-99,无效语义,invalid
5250,GHSC,1.1,身份确认,啊你是工商银行,啊你是工商银行,-99,无效语义,invalid
5251,RESC,1.1,身份确认,这个我你说的啥我听不懂,这个我你说的啥我听不懂,-99,无效语义,invalid
5252,benrenshoucui,1.1,身份确认,行明天再过来单位,行明天再过来单位,-99,无效语义,invalid
5253,benrenshoucui,1.1,身份确认,网站,网站,-99,无效语义,invalid
5254,GHSC,1.1,身份确认,不能三七呃,不能三七呃,-99,无效语义,invalid
5255,GHSC,1.1,身份确认,喂你讲说是发喂喂,喂你讲说是发喂喂,-99,无效语义,invalid
5256,GHSC,1.1,身份确认,我昨天好了呀,我昨天好了呀,-99,无效语义,invalid
5257,benrenshoucui,1.1,身份确认,到那一会打电话,到那一会打电话,-99,无效语义,invalid
5258,GHSC,1.1,身份确认,机器人,机器人,-99,无效语义,invalid
5259,GHSC,1.1,身份确认,点嘛怎么这边有过关,点嘛怎么这边有过关,-99,无效语义,invalid
5260,GHSC,1.1,身份确认,是否是你说,是否是你说,-99,无效语义,invalid
5261,benrenshoucui,1.1,身份确认,你们说你们说说说话吗语音听不清楚,你们说你们说说说话吗语音听不清楚,-99,无效语义,invalid
5262,GHSC,1.1,身份确认,啊那为,啊那为,-99,无效语义,invalid
5263,benrenshoucui,1.1,身份确认,什么呢,什么呢,-99,无效语义,invalid
5264,benrenshoucui,1.1,身份确认,设备,设备,-99,无效语义,invalid
5265,GHSC,1.1,身份确认,刚刚先生啊什么事,刚刚先生啊什么事,-99,无效语义,invalid
5266,GHSC,1.1,身份确认,为什么你们说话我能听见我说你们不行吗,为什么你们说话我能听见我说你们不行吗,-99,无效语义,invalid
5267,benrenshoucui,1.1,身份确认,我说换一张卡行不行,我说换一张卡行不行,-99,无效语义,invalid
5268,benrenshoucui,1.1,身份确认,喂你不多收回了,喂你不多收回了,-99,无效语义,invalid
5269,GHSC,1.1,身份确认,你就可以了,你就可以了,-99,无效语义,invalid
5270,benrenshoucui,1.1,身份确认,幺五哎样子,幺五哎样子,-99,无效语义,invalid
5271,GHSC,1.1,身份确认,就你的电话怎么回事老是不喜欢解绑,就你的电话怎么回事老是不喜欢解绑,-99,无效语义,invalid
5272,RESC,1.1,身份确认,他都清楚峰值清一下麻烦你,他都清楚峰值清一下麻烦你,-99,无效语义,invalid
5273,GHSC,1.1,身份确认,嗯嗯这样对不对呀,嗯这样对不对呀,-99,无效语义,invalid
5274,benrenshoucui,1.1,身份确认,什么什么东西,什么东西,-99,无效语义,invalid
5275,df,1.1,身份确认,十月十六哦,十月十六哦,-99,无效语义,invalid
5276,GHSC,1.1,身份确认,哦按了一下因为我要暂停了有点哎,哦按了一下因为我要暂停了有点哎,-99,无效语义,invalid
5277,benrenshoucui,1.1,身份确认,沈阳,沈阳,-99,无效语义,invalid
5278,benrenshoucui,1.1,身份确认,哎你说什么,哎你说什么,-99,无效语义,invalid
5279,GHSC,1.1,身份确认,恩恩恩你帮我,恩恩恩你帮我,-99,无效语义,invalid
5280,df,1.1,身份确认,淘宝的还是什么对对对对反正你们是,淘宝的还是什么对反正你们是,-99,无效语义,invalid
5281,RESC,1.1,身份确认,嗯喂能能听到吗,嗯喂能听到吗,-99,无效语义,invalid
